thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
101,0,101,[np.float64(-0.11388888888888889)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.3124274159927154],['target'],101,0,101,0,137.4176207089913,,10,137.40695695899194,137.4176207089913,137.4176207089913,0.019797667002421804,138.7194345839962,[np.float64(-0.11388888888888889)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.3124274159927154],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
102,0,102,[np.float64(-0.29305555555555557)],[np.float64(-0.4125)],[1],[0],[0],[1.8008593330014264],['target'],102,0,102,0,138.7452709999925,,10,138.73571162499138,138.7452709999925,138.7452709999925,0.01615141700312961,140.53661741699034,[np.float64(-0.29305555555555557)],[np.float64(-0.4125)],[1],[0],[0],[1.8008593330014264],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
103,0,103,[np.float64(0.06111111111111111)],[np.float64(-0.4111111111111111)],[1],[0],[0],[0.9813319999957457],['target'],103,0,103,0,140.56494374999602,,10,140.55491845899087,140.56494374999602,140.56494374999602,0.018160624997108243,141.53629654199176,[np.float64(0.06111111111111111)],[np.float64(-0.4111111111111111)],[1],[0],[0],[0.9813319999957457],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
104,0,104,[np.float64(0.16111111111111112)],[np.float64(-0.35833333333333334)],[1],[0],[0],[1.335889291993226],['target'],104,0,104,0,141.55942220900033,,10,141.55056462499488,141.55942220900033,141.55942220900033,0.014159875005134381,142.88650270899234,[np.float64(0.16111111111111112)],[np.float64(-0.35833333333333334)],[1],[0],[0],[1.335889291993226],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
105,0,105,[np.float64(0.029166666666666667)],[np.float64(-0.4597222222222222)],[1],[0],[0],[1.0529100420098985],['target'],105,0,105,0,142.9106118339987,,10,142.90107962499314,142.9106118339987,142.9106118339987,0.014466207998339087,143.95404275000328,[np.float64(0.029166666666666667)],[np.float64(-0.4597222222222222)],[1],[0],[0],[1.0529100420098985],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
106,0,106,[np.float64(-0.15833333333333333)],[np.float64(0.43333333333333335)],[1],[0],[0],[2.0904708329908317],['target'],106,0,106,0,143.97053062499617,,5,143.96297120899544,143.97053062499617,143.97053062499617,0.00880450000113342,146.05350675000227,[np.float64(-0.15833333333333333)],[np.float64(0.43333333333333335)],[1],[0],[0],[2.0904708329908317],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
107,0,107,"[np.float64(-0.3763888888888889), np.float64(-0.4263888888888889)]","[np.float64(-0.029166666666666667), np.float64(-0.013888888888888888)]","[1, 1]","[0, 0]","[0, 0]","[1.0403772909921827, 1.573890332991141]","[None, 'target']",107,0,107,0,146.07120241699158,,5,146.0635521249933,146.07120241699158,146.07120241699158,0.009932415996445343,147.63751654200314,"[np.float64(-0.3763888888888889), np.float64(-0.4263888888888889)]","[np.float64(-0.029166666666666667), np.float64(-0.013888888888888888)]","[1, 1]","[0, 0]","[0, 0]","[1.0403772909921827, 1.573890332991141]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
108,0,108,[np.float64(-0.4986111111111111)],[np.float64(0.4736111111111111)],[1],[0],[0],[1.6048051659890916],['target'],108,0,108,0,147.65855100000044,,5,147.6491611669917,147.65855100000044,147.65855100000044,0.01149279200762976,149.254024208989,[np.float64(-0.4986111111111111)],[np.float64(0.4736111111111111)],[1],[0],[0],[1.6048051659890916],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
109,0,109,[np.float64(0.44166666666666665)],[np.float64(-0.2013888888888889)],[1],[0],[0],[2.063724125007866],['target'],109,0,109,0,149.28306008399522,,10,149.273038542,149.28306008399522,149.28306008399522,0.018896958004916087,151.33681374999287,[np.float64(0.44166666666666665)],[np.float64(-0.2013888888888889)],[1],[0],[0],[2.063724125007866],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
110,0,110,"[np.float64(0.2513888888888889), np.float64(0.1986111111111111)]","[np.float64(-0.225), np.float64(-0.20277777777777778)]","[1, 1]","[0, 0]","[0, 0]","[0.8926551250042394, 1.3751817919983296]","[None, 'target']",110,0,110,0,151.3520429170021,,5,151.3451542089897,151.3520429170021,151.3520429170021,0.008220667004934512,152.72040954200202,"[np.float64(0.2513888888888889), np.float64(0.1986111111111111)]","[np.float64(-0.225), np.float64(-0.20277777777777778)]","[1, 1]","[0, 0]","[0, 0]","[0.8926551250042394, 1.3751817919983296]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
111,0,111,[np.float64(-0.49166666666666664)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.9445591670082649],['target'],111,0,111,0,152.7522922920034,,10,152.74184241700277,152.7522922920034,152.7522922920034,0.021257208994938992,153.68643995899765,[np.float64(-0.49166666666666664)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.9445591670082649],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
112,0,112,[np.float64(-0.2708333333333333)],[np.float64(-0.2263888888888889)],[1],[0],[0],[1.5590814159950241],['target'],112,0,112,0,153.70213274999696,,5,153.69510674999037,153.70213274999696,153.70213274999696,0.0085491249919869,155.25426449999213,[np.float64(-0.2708333333333333)],[np.float64(-0.2263888888888889)],[1],[0],[0],[1.5590814159950241],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
113,0,113,[np.float64(0.15)],[np.float64(0.2902777777777778)],[1],[0],[0],[1.7469516660057707],['target'],113,0,113,0,155.2835514999897,,10,155.27329224999994,155.2835514999897,155.2835514999897,0.01889454100455623,157.02029270899948,[np.float64(0.15)],[np.float64(0.2902777777777778)],[1],[0],[0],[1.7469516660057707],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
114,0,114,[np.float64(-0.2625)],[np.float64(-0.06527777777777778)],[1],[0],[0],[1.0367056660033995],['target'],114,0,114,0,157.04438045900315,,10,157.03480291699816,157.04438045900315,157.04438045900315,0.014400083004147746,158.0715607500024,[np.float64(-0.2625)],[np.float64(-0.06527777777777778)],[1],[0],[0],[1.0367056660033995],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
115,0,115,[np.float64(-0.0125)],[np.float64(-0.3416666666666667)],[1],[0],[0],[1.4843452920031268],['target'],115,0,115,0,158.09507733400096,,10,158.08617733400024,158.09507733400096,158.09507733400096,0.014506375009659678,159.57057599999825,[np.float64(-0.0125)],[np.float64(-0.3416666666666667)],[1],[0],[0],[1.4843452920031268],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
116,0,116,[np.float64(0.48194444444444445)],[np.float64(0.015277777777777777)],[1],[0],[0],[1.0838462909887312],['target'],116,0,116,0,159.59582491699257,,10,159.58653554199554,159.59582491699257,159.59582491699257,0.0158392090088455,160.67042837500048,[np.float64(0.48194444444444445)],[np.float64(0.015277777777777777)],[1],[0],[0],[1.0838462909887312],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
117,0,117,[np.float64(0.19305555555555556)],[np.float64(0.325)],[1],[0],[0],[0.8764424999972107],['target'],117,0,117,0,160.6861038749921,,5,160.67845779198979,160.6861038749921,160.6861038749921,0.007923499986645766,161.55495870899176,[np.float64(0.19305555555555556)],[np.float64(0.325)],[1],[0],[0],[0.8764424999972107],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
118,0,118,[np.float64(0.25277777777777777)],[np.float64(0.1986111111111111)],[1],[0],[0],[0.7800605410011485],['target'],118,0,118,0,161.58447004199843,,10,161.57429566700011,161.58447004199843,161.58447004199843,0.01920595800038427,162.3543938340008,[np.float64(0.25277777777777777)],[np.float64(0.1986111111111111)],[1],[0],[0],[0.7800605410011485],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
119,0,119,[np.float64(0.09027777777777778)],[np.float64(-0.2513888888888889)],[1],[0],[0],[1.8840709170035552],['target'],119,0,119,0,162.37835983399418,,10,162.36946808399807,162.37835983399418,162.37835983399418,0.014968124989536591,164.25358558399603,[np.float64(0.09027777777777778)],[np.float64(-0.2513888888888889)],[1],[0],[0],[1.8840709170035552],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
120,0,120,[np.float64(-0.075)],[np.float64(-0.19166666666666668)],[1],[0],[0],[0.7427907090022927],['target'],120,0,120,0,164.2684801669966,,5,164.26180199999362,164.2684801669966,164.2684801669966,0.008093249998637475,165.0046740839898,[np.float64(-0.075)],[np.float64(-0.19166666666666668)],[1],[0],[0],[0.7427907090022927],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
121,0,121,[np.float64(0.20694444444444443)],[np.float64(-0.2791666666666667)],[1],[0],[0],[1.34715104100178],['target'],121,0,121,0,165.0343566669908,,10,165.023625834001,165.0343566669908,165.0343566669908,0.018818875003489666,166.37082641699817,[np.float64(0.20694444444444443)],[np.float64(-0.2791666666666667)],[1],[0],[0],[1.34715104100178],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
122,0,122,"[np.float64(0.4652777777777778), np.float64(0.43472222222222223)]","[np.float64(-0.30277777777777776), np.float64(-0.2708333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.0667892079945887, 1.850316042007762]","[None, 'target']",122,0,122,0,166.39581933399313,,10,166.38671541700023,166.39581933399313,166.39581933399313,0.015768541998113506,168.23708433400316,"[np.float64(0.4652777777777778), np.float64(0.43472222222222223)]","[np.float64(-0.30277777777777776), np.float64(-0.2708333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.0667892079945887, 1.850316042007762]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
123,0,123,[np.float64(-0.17083333333333334)],[np.float64(0.18055555555555555)],[1],[0],[0],[0.8762112080003135],['target'],123,0,123,0,168.2531092089921,,5,168.24594062499818,168.2531092089921,168.2531092089921,0.008721540987608023,169.12222720899445,[np.float64(-0.17083333333333334)],[np.float64(0.18055555555555555)],[1],[0],[0],[0.8762112080003135],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
124,0,124,"[np.float64(-0.4263888888888889), np.float64(-0.4097222222222222)]","[np.float64(0.03333333333333333), np.float64(0.022222222222222223)]","[1, 1]","[0, 0]","[0, 0]","[1.1216247080010362, 1.5717121249908814]","[None, 'target']",124,0,124,0,169.1407241249981,,5,169.13281233399175,169.1407241249981,169.1407241249981,0.010462834005011246,170.7046002499992,"[np.float64(-0.4263888888888889), np.float64(-0.4097222222222222)]","[np.float64(0.03333333333333333), np.float64(0.022222222222222223)]","[1, 1]","[0, 0]","[0, 0]","[1.1216247080010362, 1.5717121249908814]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
125,0,125,[np.float64(0.14444444444444443)],[np.float64(-0.15694444444444444)],[1],[0],[0],[0.9386054999922635],['target'],125,0,125,0,170.72571787500056,,5,170.71611141700123,170.72571787500056,170.72571787500056,0.01136416700319387,171.65477516700048,[np.float64(0.14444444444444443)],[np.float64(-0.15694444444444444)],[1],[0],[0],[0.9386054999922635],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
126,0,126,[np.float64(0.35833333333333334)],[np.float64(-0.3875)],[1],[0],[0],[1.2574354160024086],['target'],126,0,126,0,171.6726942499954,,5,171.6650402499945,171.6726942499954,171.6726942499954,0.010147916007554159,172.92254674999276,[np.float64(0.35833333333333334)],[np.float64(-0.3875)],[1],[0],[0],[1.2574354160024086],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
127,0,127,[np.float64(0.3055555555555556)],[np.float64(-0.025)],[1],[0],[0],[1.1045799590065144],['target'],127,0,127,0,172.94078987499233,,5,172.93286579199776,172.94078987499233,172.94078987499233,0.01019270799588412,174.03750712500187,[np.float64(0.3055555555555556)],[np.float64(-0.025)],[1],[0],[0],[1.1045799590065144],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
128,0,128,[np.float64(0.31527777777777777)],[np.float64(-0.07361111111111111)],[1],[0],[0],[0.7824711660068715],['target'],128,0,128,0,174.06439254200086,,10,174.05465916699904,174.06439254200086,174.06439254200086,0.017035833006957546,174.8371965839906,[np.float64(0.31527777777777777)],[np.float64(-0.07361111111111111)],[1],[0],[0],[0.7824711660068715],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
129,0,129,"[np.float64(0.18333333333333332), np.float64(0.14583333333333334)]","[np.float64(0.18055555555555555), np.float64(0.19583333333333333)]","[1, 1]","[0, 0]","[0, 0]","[0.7691571670002304, 1.2519804170005955]","[None, 'target']",129,0,129,0,174.86130645900266,,10,174.85164312500274,174.86130645900266,174.86130645900266,0.014335125000798143,176.10366987499583,"[np.float64(0.18333333333333332), np.float64(0.14583333333333334)]","[np.float64(0.18055555555555555), np.float64(0.19583333333333333)]","[1, 1]","[0, 0]","[0, 0]","[0.7691571670002304, 1.2519804170005955]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
130,0,130,[np.float64(-0.001388888888888889)],[np.float64(-0.04861111111111111)],[1],[0],[0],[0.9085576670040609],['target'],130,0,130,0,176.12008324998897,,5,176.11288404199877,176.12008324998897,176.12008324998897,0.009074625006178394,177.0215187499998,[np.float64(-0.001388888888888889)],[np.float64(-0.04861111111111111)],[1],[0],[0],[0.9085576670040609],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
131,0,131,[np.float64(0.325)],[np.float64(-0.43472222222222223)],[1],[0],[0],[1.7119595840049442],['target'],131,0,131,0,177.0529012499901,,10,177.04213287499442,177.0529012499901,177.0529012499901,0.020507082997937687,178.75413770899468,[np.float64(0.325)],[np.float64(-0.43472222222222223)],[1],[0],[0],[1.7119595840049442],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
132,0,132,[np.float64(-0.34305555555555556)],[np.float64(-0.04722222222222222)],[1],[0],[0],[0.8591800839931238],['target'],132,0,132,0,178.7684180840006,,5,178.7618588339974,178.7684180840006,178.7684180840006,0.007608917003381066,179.6211171670002,[np.float64(-0.34305555555555556)],[np.float64(-0.04722222222222222)],[1],[0],[0],[0.8591800839931238],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
133,0,133,[np.float64(0.45)],[np.float64(-0.35138888888888886)],[1],[0],[0],[1.2137339170003543],['target'],133,0,133,0,179.6510324589908,,10,179.64043345898972,179.6510324589908,179.6510324589908,0.0191869999980554,180.8542127499968,[np.float64(0.45)],[np.float64(-0.35138888888888886)],[1],[0],[0],[1.2137339170003543],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
134,0,134,[np.float64(-0.16666666666666666)],[np.float64(-0.09722222222222222)],[1],[0],[0],[2.184565957999439],['target'],134,0,134,0,180.8781141669897,,10,180.8690006669931,180.8781141669897,180.8781141669897,0.014678916995762847,183.053622041989,[np.float64(-0.16666666666666666)],[np.float64(-0.09722222222222222)],[1],[0],[0],[2.184565957999439],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
135,0,135,[np.float64(0.4097222222222222)],[np.float64(0.20972222222222223)],[1],[0],[0],[1.6350171249941923],['target'],135,0,135,0,183.07852995899157,,10,183.06897695899534,183.07852995899157,183.07852995899157,0.015211249992717057,184.704046999992,[np.float64(0.4097222222222222)],[np.float64(0.20972222222222223)],[1],[0],[0],[1.6350171249941923],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
136,0,136,[np.float64(-0.4638888888888889)],[np.float64(-0.10972222222222222)],[1],[0],[0],[1.017700791999232],['target'],136,0,136,0,184.72913054199307,,10,184.71979208399716,184.72913054199307,184.72913054199307,0.015626917011104524,185.73753408399352,[np.float64(-0.4638888888888889)],[np.float64(-0.10972222222222222)],[1],[0],[0],[1.017700791999232],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
137,0,137,[np.float64(-0.20694444444444443)],[np.float64(-0.10972222222222222)],[1],[0],[0],[0.8188362499931827],['target'],137,0,137,0,185.76153866699315,,10,185.75247879199742,185.76153866699315,185.76153866699315,0.014835000009043142,186.5713678339962,[np.float64(-0.20694444444444443)],[np.float64(-0.10972222222222222)],[1],[0],[0],[0.8188362499931827],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
138,0,138,[np.float64(-0.1125)],[np.float64(-0.18611111111111112)],[1],[0],[0],[1.0839429579937132],['target'],138,0,138,0,186.5963310419902,,10,186.586996500002,186.5963310419902,186.5963310419902,0.015521249995799735,187.670984958997,[np.float64(-0.1125)],[np.float64(-0.18611111111111112)],[1],[0],[0],[1.0839429579937132],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
139,0,139,"[np.float64(0.3486111111111111), np.float64(0.325)]","[np.float64(0.3611111111111111), np.float64(0.36527777777777776)]","[1, 1]","[0, 0]","[0, 0]","[1.6504512500105193, 2.151017750002211]","[None, 'target']",139,0,139,0,187.69618345898925,,10,187.68684758400195,187.69618345898925,187.69618345898925,0.015738750007585622,189.8379159999895,"[np.float64(0.3486111111111111), np.float64(0.325)]","[np.float64(0.3611111111111111), np.float64(0.36527777777777776)]","[1, 1]","[0, 0]","[0, 0]","[1.6504512500105193, 2.151017750002211]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
140,0,140,[np.float64(0.1597222222222222)],[np.float64(-0.08611111111111111)],[1],[0],[0],[0.7915468749997672],['target'],140,0,140,0,189.85447012499208,,5,189.84710662499128,189.85447012499208,189.85447012499208,0.009052209003129974,190.63872387500305,[np.float64(0.1597222222222222)],[np.float64(-0.08611111111111111)],[1],[0],[0],[0.7915468749997672],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
141,0,141,[np.float64(-0.13333333333333333)],[np.float64(0.14166666666666666)],[1],[0],[0],[0.7143167080066632],['target'],141,0,141,0,190.66666883399012,,10,190.65696816699347,190.66666883399012,190.66666883399012,0.01812900000368245,191.37133612499747,[np.float64(-0.13333333333333333)],[np.float64(0.14166666666666666)],[1],[0],[0],[0.7143167080066632],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
142,0,142,[np.float64(0.06666666666666667)],[np.float64(-0.4013888888888889)],[1],[0],[0],[1.2013362080033403],['target'],142,0,142,0,191.39607299999625,,10,191.38673958399158,191.39607299999625,191.39607299999625,0.015278916995157488,192.58812149999721,[np.float64(0.06666666666666667)],[np.float64(-0.4013888888888889)],[1],[0],[0],[1.2013362080033403],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
143,0,143,"[np.float64(0.16805555555555557), np.float64(0.12083333333333333)]","[np.float64(-0.06805555555555555), np.float64(-0.08472222222222223)]","[1, 1]","[0, 0]","[0, 0]","[0.8092393749975599, 1.2257572500093374]","[None, 'target']",143,0,143,0,192.60234712499368,,5,192.59589704200334,192.60234712499368,192.60234712499368,0.007665625002118759,193.82173387499643,"[np.float64(0.16805555555555557), np.float64(0.12083333333333333)]","[np.float64(-0.06805555555555555), np.float64(-0.08472222222222223)]","[1, 1]","[0, 0]","[0, 0]","[0.8092393749975599, 1.2257572500093374]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
144,0,144,[np.float64(0.4736111111111111)],[np.float64(0.44027777777777777)],[1],[0],[0],[1.8056943749979837],['target'],144,0,144,0,193.8414472919976,,5,193.8330239999923,193.8414472919976,193.8414472919976,0.011137749999761581,195.63879229199665,[np.float64(0.4736111111111111)],[np.float64(0.44027777777777777)],[1],[0],[0],[1.8056943749979837],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
145,0,145,[np.float64(0.325)],[np.float64(0.4375)],[1],[0],[0],[1.0460752499930095],['target'],145,0,145,0,195.66936666698894,,10,195.65849654198973,195.66936666698894,195.66936666698894,0.019573875004425645,196.70461858400085,[np.float64(0.325)],[np.float64(0.4375)],[1],[0],[0],[1.0460752499930095],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
146,0,146,[np.float64(0.03611111111111111)],[np.float64(0.20833333333333334)],[1],[0],[0],[1.1086226670013275],['target'],146,0,146,0,196.72008841700153,,5,196.71289995899133,196.72008841700153,196.72008841700153,0.00817270900006406,197.8215917089983,[np.float64(0.03611111111111111)],[np.float64(0.20833333333333334)],[1],[0],[0],[1.1086226670013275],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
147,0,147,[np.float64(-0.07222222222222222)],[np.float64(-0.005555555555555556)],[1],[0],[0],[0.6574057500110939],['target'],147,0,147,0,197.8383432089904,,5,197.83099545899313,197.8383432089904,197.8383432089904,0.009291542010032572,198.48846929200226,[np.float64(-0.07222222222222222)],[np.float64(-0.005555555555555556)],[1],[0],[0],[0.6574057500110939],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
148,0,148,[np.float64(0.15833333333333333)],[np.float64(0.14305555555555555)],[1],[0],[0],[0.7805069580062991],['target'],148,0,148,0,198.5167742499907,,10,198.5070834169892,198.5167742499907,198.5167742499907,0.018498292003641836,199.28763749999052,[np.float64(0.15833333333333333)],[np.float64(0.14305555555555555)],[1],[0],[0],[0.7805069580062991],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
